,price,rooms,area,floor,floors_total,adress,subway_station,distance to subway
2704,3895000,3,70.0,5,12," Самара, проспект Кирова, 346 ",Безымянка,5700.0
2705,3500000,2,47.0,2,9, улМориса Тореза103 ,Спортивная,500.0
2706,3350000,2,54.5,7,10," Самарская область, Самара, Промышленный район, Ново-Вокзальный тупик, 13 ",Безымянка,700.0
2707,4100000,2,63.0,7,13," Самарская область, Самара, Октябрьский район, Мичурина улица, 149 ",Российская,400.0
2708,3100000,1,54.5,10,24," Самара, Калужская улица ",Российская,1400.0
2709,1490000,1,30.0,1,9," жилой район Южный Город— 2, Волжский район, Самарская область, Губернаторская улица, 9 ",Гагаринская,12100.0
2710,2600000,1,42.0,12,24," Московское ш./пер. Тупой/пр. К. Маркса, 1 очередь, Секции 5−8 ",Спортивная,2000.0
2711,3050000,3,59.0,3,5," Самара, улица Аэропорт 2, 11А ",Юнгородок,7700.0
2712,3650000,2,60.0,4,16," Самара, Промышленный район, Кирова проспект, 415а ",Юнгородок,7700.0
2713,2200000,1,42.0,7,10," поселок Мехзавод, Самара, 1-й квартал, 39 ",Юнгородок,10600.0
2714,1180000,1,21.0,4,9," жилой район Южный Город— 2, Волжский район, Самарская область, улица Кирилла иМефодия, 1, подъезд 5 ",Гагаринская,11700.0
2715,6599000,3,92.0,3,23," Самара, Печерская улица, 29 ",Гагаринская,600.0
2716,6850000,3,115.0,5,10," улНово-Вокзальная, 164 ",Безымянка,4700.0
2717,2450000,1,39.4,23,27, стр.6 ,Безымянка,4700.0
2718,5300000,3,101.0,4,10," Московское (23 км) шоссе, п. Мехзавод, 1 квартал, д.35. ",Юнгородок,10800.0
2719,15000000,5,173.6,5,6," Самара, Садовая улица, 227 ",Алабинская,1800.0
2720,1650000,1,35.0,8,9," Самара, Щигровский переулок, 12 ",Юнгородок,600.0
2721,2455000,1,57.0,18,18," Россия, Самарская область, Самара, Аэродромная ул, 98а ",Спортивная,900.0
2722,3250000,1,43.0,11,26," Самара, улица Георгия Димитрова, 108 ",Безымянка,5500.0
2723,3300000,3,72.0,4,5," улСвободы, 145 ",Кировская,1600.0
2724,2230000,1,42.9,9,26," Московское ш., стр.1 ",Московская,400.0
2725,2550000,2,50.0,3,3," Самара, Красноглинский район, улица Евгения Золотухина, д.40 ",Московская,400.0
2726,3500000,3,69.0,5,5," Самара, Ново-Садовая улица, 333 ",Безымянка,4900.0
2727,2899000,1,34.0,11,24," Самара, Ново-Садовая улица, 201 ",Российская,1700.0
2728,1590000,1,34.0,3,3," микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 55, подъезд 2 ",Юнгородок,12600.0
2729,3000000,2,53.0,1,6," Самарская область, Самара, Октябрьский район, Ерошевского улица, 17 ",Российская,800.0
2730,1850000,1,33.0,5,5, ул.Победа дом.147 ,Алабинская,2600.0
2731,3080000,1,44.0,10,24," Самара, Московское шоссе, 29 ",Спортивная,2000.0
2732,3850000,1,57.5,11,22," Самара, улица Мичурина, 150 ",Российская,1500.0
2733,2781250,2,62.5,6,9," ш.Северное, ЖК «Видный» ",Безымянка,11100.0
2734,3895000,3,70.0,5,12," Самара, проспект Кирова, 346 ",Безымянка,5700.0
2735,3500000,2,47.0,2,9, улМориса Тореза103 ,Спортивная,500.0
2736,3350000,2,54.5,7,10," Самарская область, Самара, Промышленный район, Ново-Вокзальный тупик, 13 ",Безымянка,700.0
2737,4100000,2,63.0,7,13," Самарская область, Самара, Октябрьский район, Мичурина улица, 149 ",Российская,400.0
2738,3100000,1,54.5,10,24," Самара, Калужская улица ",Российская,1400.0
2739,1490000,1,30.0,1,9," жилой район Южный Город— 2, Волжский район, Самарская область, Губернаторская улица, 9 ",Гагаринская,12100.0
2740,2600000,1,42.0,12,24," Московское ш./пер. Тупой/пр. К. Маркса, 1 очередь, Секции 5−8 ",Спортивная,2000.0
2741,3050000,3,59.0,3,5," Самара, улица Аэропорт 2, 11А ",Юнгородок,7700.0
2742,3650000,2,60.0,4,16," Самара, Промышленный район, Кирова проспект, 415а ",Юнгородок,7700.0
2743,2200000,1,42.0,7,10," поселок Мехзавод, Самара, 1-й квартал, 39 ",Юнгородок,10600.0
2744,1180000,1,21.0,4,9," жилой район Южный Город— 2, Волжский район, Самарская область, улица Кирилла иМефодия, 1, подъезд 5 ",Гагаринская,11700.0
2745,6599000,3,92.0,3,23," Самара, Печерская улица, 29 ",Гагаринская,600.0
2746,6850000,3,115.0,5,10," улНово-Вокзальная, 164 ",Безымянка,4700.0
2747,2450000,1,39.4,23,27, стр.6 ,Безымянка,4700.0
2748,5300000,3,101.0,4,10," Московское (23 км) шоссе, п. Мехзавод, 1 квартал, д.35. ",Юнгородок,10800.0
2749,15000000,5,173.6,5,6," Самара, Садовая улица, 227 ",Алабинская,1800.0
2750,1650000,1,35.0,8,9," Самара, Щигровский переулок, 12 ",Юнгородок,600.0
2751,2455000,1,57.0,18,18," Россия, Самарская область, Самара, Аэродромная ул, 98а ",Спортивная,900.0
2752,3250000,1,43.0,11,26," Самара, улица Георгия Димитрова, 108 ",Безымянка,5500.0
2753,3300000,3,72.0,4,5," улСвободы, 145 ",Кировская,1600.0
2754,2230000,1,42.9,9,26," Московское ш., стр.1 ",Московская,400.0
2755,2550000,2,50.0,3,3," Самара, Красноглинский район, улица Евгения Золотухина, д.40 ",Московская,400.0
2756,3500000,3,69.0,5,5," Самара, Ново-Садовая улица, 333 ",Безымянка,4900.0
2757,2899000,1,34.0,11,24," Самара, Ново-Садовая улица, 201 ",Российская,1700.0
2758,1590000,1,34.0,3,3," микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 55, подъезд 2 ",Юнгородок,12600.0
2759,3000000,2,53.0,1,6," Самарская область, Самара, Октябрьский район, Ерошевского улица, 17 ",Российская,800.0
2760,1850000,1,33.0,5,5, ул.Победа дом.147 ,Алабинская,2600.0
2761,3080000,1,44.0,10,24," Самара, Московское шоссе, 29 ",Спортивная,2000.0
2762,3850000,1,57.5,11,22," Самара, улица Мичурина, 150 ",Российская,1500.0
2763,2781250,2,62.5,6,9," ш.Северное, ЖК «Видный» ",Безымянка,11100.0
2764,3895000,3,70.0,5,12," Самара, проспект Кирова, 346 ",Безымянка,5700.0
2765,3500000,2,47.0,2,9, улМориса Тореза103 ,Спортивная,500.0
2766,3350000,2,54.5,7,10," Самарская область, Самара, Промышленный район, Ново-Вокзальный тупик, 13 ",Безымянка,700.0
2767,4100000,2,63.0,7,13," Самарская область, Самара, Октябрьский район, Мичурина улица, 149 ",Российская,400.0
2768,3100000,1,54.5,10,24," Самара, Калужская улица ",Российская,1400.0
2769,1490000,1,30.0,1,9," жилой район Южный Город— 2, Волжский район, Самарская область, Губернаторская улица, 9 ",Гагаринская,12100.0
2770,2600000,1,42.0,12,24," Московское ш./пер. Тупой/пр. К. Маркса, 1 очередь, Секции 5−8 ",Спортивная,2000.0
2771,3050000,3,59.0,3,5," Самара, улица Аэропорт 2, 11А ",Юнгородок,7700.0
2772,3650000,2,60.0,4,16," Самара, Промышленный район, Кирова проспект, 415а ",Юнгородок,7700.0
2773,2200000,1,42.0,7,10," поселок Мехзавод, Самара, 1-й квартал, 39 ",Юнгородок,10600.0
2774,1180000,1,21.0,4,9," жилой район Южный Город— 2, Волжский район, Самарская область, улица Кирилла иМефодия, 1, подъезд 5 ",Гагаринская,11700.0
2775,6599000,3,92.0,3,23," Самара, Печерская улица, 29 ",Гагаринская,600.0
2776,6850000,3,115.0,5,10," улНово-Вокзальная, 164 ",Безымянка,4700.0
2777,2450000,1,39.4,23,27, стр.6 ,Безымянка,4700.0
2778,5300000,3,101.0,4,10," Московское (23 км) шоссе, п. Мехзавод, 1 квартал, д.35. ",Юнгородок,10800.0
2779,15000000,5,173.6,5,6," Самара, Садовая улица, 227 ",Алабинская,1800.0
2780,1650000,1,35.0,8,9," Самара, Щигровский переулок, 12 ",Юнгородок,600.0
2781,2455000,1,57.0,18,18," Россия, Самарская область, Самара, Аэродромная ул, 98а ",Спортивная,900.0
2782,3250000,1,43.0,11,26," Самара, улица Георгия Димитрова, 108 ",Безымянка,5500.0
2783,3300000,3,72.0,4,5," улСвободы, 145 ",Кировская,1600.0
2784,2230000,1,42.9,9,26," Московское ш., стр.1 ",Московская,400.0
2785,2550000,2,50.0,3,3," Самара, Красноглинский район, улица Евгения Золотухина, д.40 ",Московская,400.0
2786,3500000,3,69.0,5,5," Самара, Ново-Садовая улица, 333 ",Безымянка,4900.0
2787,2899000,1,34.0,11,24," Самара, Ново-Садовая улица, 201 ",Российская,1700.0
2788,1590000,1,34.0,3,3," микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 55, подъезд 2 ",Юнгородок,12600.0
2789,3000000,2,53.0,1,6," Самарская область, Самара, Октябрьский район, Ерошевского улица, 17 ",Российская,800.0
2790,1850000,1,33.0,5,5, ул.Победа дом.147 ,Алабинская,2600.0
2791,3080000,1,44.0,10,24," Самара, Московское шоссе, 29 ",Спортивная,2000.0
2792,3850000,1,57.5,11,22," Самара, улица Мичурина, 150 ",Российская,1500.0
2793,2781250,2,62.5,6,9," ш.Северное, ЖК «Видный» ",Безымянка,11100.0
2794,3895000,3,70.0,5,12," Самара, проспект Кирова, 346 ",Безымянка,5700.0
2795,3500000,2,47.0,2,9, улМориса Тореза103 ,Спортивная,500.0
2796,3350000,2,54.5,7,10," Самарская область, Самара, Промышленный район, Ново-Вокзальный тупик, 13 ",Безымянка,700.0
2797,4100000,2,63.0,7,13," Самарская область, Самара, Октябрьский район, Мичурина улица, 149 ",Российская,400.0
2798,3100000,1,54.5,10,24," Самара, Калужская улица ",Российская,1400.0
2799,1490000,1,30.0,1,9," жилой район Южный Город— 2, Волжский район, Самарская область, Губернаторская улица, 9 ",Гагаринская,12100.0
2800,2600000,1,42.0,12,24," Московское ш./пер. Тупой/пр. К. Маркса, 1 очередь, Секции 5−8 ",Спортивная,2000.0
2801,3050000,3,59.0,3,5," Самара, улица Аэропорт 2, 11А ",Юнгородок,7700.0
2802,3650000,2,60.0,4,16," Самара, Промышленный район, Кирова проспект, 415а ",Юнгородок,7700.0
2803,2200000,1,42.0,7,10," поселок Мехзавод, Самара, 1-й квартал, 39 ",Юнгородок,10600.0
2804,1180000,1,21.0,4,9," жилой район Южный Город— 2, Волжский район, Самарская область, улица Кирилла иМефодия, 1, подъезд 5 ",Гагаринская,11700.0
2805,6599000,3,92.0,3,23," Самара, Печерская улица, 29 ",Гагаринская,600.0
2806,6850000,3,115.0,5,10," улНово-Вокзальная, 164 ",Безымянка,4700.0
2807,2450000,1,39.4,23,27, стр.6 ,Безымянка,4700.0
2808,5300000,3,101.0,4,10," Московское (23 км) шоссе, п. Мехзавод, 1 квартал, д.35. ",Юнгородок,10800.0
2809,15000000,5,173.6,5,6," Самара, Садовая улица, 227 ",Алабинская,1800.0
2810,1650000,1,35.0,8,9," Самара, Щигровский переулок, 12 ",Юнгородок,600.0
2811,2455000,1,57.0,18,18," Россия, Самарская область, Самара, Аэродромная ул, 98а ",Спортивная,900.0
2812,3250000,1,43.0,11,26," Самара, улица Георгия Димитрова, 108 ",Безымянка,5500.0
2813,3300000,3,72.0,4,5," улСвободы, 145 ",Кировская,1600.0
2814,2230000,1,42.9,9,26," Московское ш., стр.1 ",Московская,400.0
2815,2550000,2,50.0,3,3," Самара, Красноглинский район, улица Евгения Золотухина, д.40 ",Московская,400.0
2816,3500000,3,69.0,5,5," Самара, Ново-Садовая улица, 333 ",Безымянка,4900.0
2817,2899000,1,34.0,11,24," Самара, Ново-Садовая улица, 201 ",Российская,1700.0
2818,1590000,1,34.0,3,3," микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 55, подъезд 2 ",Юнгородок,12600.0
2819,3000000,2,53.0,1,6," Самарская область, Самара, Октябрьский район, Ерошевского улица, 17 ",Российская,800.0
2820,1850000,1,33.0,5,5, ул.Победа дом.147 ,Алабинская,2600.0
2821,3080000,1,44.0,10,24," Самара, Московское шоссе, 29 ",Спортивная,2000.0
2822,3850000,1,57.5,11,22," Самара, улица Мичурина, 150 ",Российская,1500.0
2823,2781250,2,62.5,6,9," ш.Северное, ЖК «Видный» ",Безымянка,11100.0
2824,3895000,3,70.0,5,12," Самара, проспект Кирова, 346 ",Безымянка,5700.0
2825,3500000,2,47.0,2,9, улМориса Тореза103 ,Спортивная,500.0
2826,3350000,2,54.5,7,10," Самарская область, Самара, Промышленный район, Ново-Вокзальный тупик, 13 ",Безымянка,700.0
2827,4100000,2,63.0,7,13," Самарская область, Самара, Октябрьский район, Мичурина улица, 149 ",Российская,400.0
2828,3100000,1,54.5,10,24," Самара, Калужская улица ",Российская,1400.0
2829,1490000,1,30.0,1,9," жилой район Южный Город— 2, Волжский район, Самарская область, Губернаторская улица, 9 ",Гагаринская,12100.0
2830,2600000,1,42.0,12,24," Московское ш./пер. Тупой/пр. К. Маркса, 1 очередь, Секции 5−8 ",Спортивная,2000.0
2831,3050000,3,59.0,3,5," Самара, улица Аэропорт 2, 11А ",Юнгородок,7700.0
2832,3650000,2,60.0,4,16," Самара, Промышленный район, Кирова проспект, 415а ",Юнгородок,7700.0
2833,2200000,1,42.0,7,10," поселок Мехзавод, Самара, 1-й квартал, 39 ",Юнгородок,10600.0
2834,1180000,1,21.0,4,9," жилой район Южный Город— 2, Волжский район, Самарская область, улица Кирилла иМефодия, 1, подъезд 5 ",Гагаринская,11700.0
2835,6599000,3,92.0,3,23," Самара, Печерская улица, 29 ",Гагаринская,600.0
2836,6850000,3,115.0,5,10," улНово-Вокзальная, 164 ",Безымянка,4700.0
2837,2450000,1,39.4,23,27, стр.6 ,Безымянка,4700.0
2838,5300000,3,101.0,4,10," Московское (23 км) шоссе, п. Мехзавод, 1 квартал, д.35. ",Юнгородок,10800.0
2839,15000000,5,173.6,5,6," Самара, Садовая улица, 227 ",Алабинская,1800.0
2840,1650000,1,35.0,8,9," Самара, Щигровский переулок, 12 ",Юнгородок,600.0
2841,2455000,1,57.0,18,18," Россия, Самарская область, Самара, Аэродромная ул, 98а ",Спортивная,900.0
2842,3250000,1,43.0,11,26," Самара, улица Георгия Димитрова, 108 ",Безымянка,5500.0
2843,3300000,3,72.0,4,5," улСвободы, 145 ",Кировская,1600.0
2844,2230000,1,42.9,9,26," Московское ш., стр.1 ",Московская,400.0
2845,2550000,2,50.0,3,3," Самара, Красноглинский район, улица Евгения Золотухина, д.40 ",Московская,400.0
2846,3500000,3,69.0,5,5," Самара, Ново-Садовая улица, 333 ",Безымянка,4900.0
2847,2899000,1,34.0,11,24," Самара, Ново-Садовая улица, 201 ",Российская,1700.0
2848,1590000,1,34.0,3,3," микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 55, подъезд 2 ",Юнгородок,12600.0
2849,3000000,2,53.0,1,6," Самарская область, Самара, Октябрьский район, Ерошевского улица, 17 ",Российская,800.0
2850,1850000,1,33.0,5,5, ул.Победа дом.147 ,Алабинская,2600.0
2851,3080000,1,44.0,10,24," Самара, Московское шоссе, 29 ",Спортивная,2000.0
2852,3850000,1,57.5,11,22," Самара, улица Мичурина, 150 ",Российская,1500.0
2853,2781250,2,62.5,6,9," ш.Северное, ЖК «Видный» ",Безымянка,11100.0
2854,3895000,3,70.0,5,12," Самара, проспект Кирова, 346 ",Безымянка,5700.0
2855,3500000,2,47.0,2,9, улМориса Тореза103 ,Спортивная,500.0
2856,3350000,2,54.5,7,10," Самарская область, Самара, Промышленный район, Ново-Вокзальный тупик, 13 ",Безымянка,700.0
2857,4100000,2,63.0,7,13," Самарская область, Самара, Октябрьский район, Мичурина улица, 149 ",Российская,400.0
2858,3100000,1,54.5,10,24," Самара, Калужская улица ",Российская,1400.0
2859,1490000,1,30.0,1,9," жилой район Южный Город— 2, Волжский район, Самарская область, Губернаторская улица, 9 ",Гагаринская,12100.0
2860,2600000,1,42.0,12,24," Московское ш./пер. Тупой/пр. К. Маркса, 1 очередь, Секции 5−8 ",Спортивная,2000.0
2861,3050000,3,59.0,3,5," Самара, улица Аэропорт 2, 11А ",Юнгородок,7700.0
2862,3650000,2,60.0,4,16," Самара, Промышленный район, Кирова проспект, 415а ",Юнгородок,7700.0
2863,2200000,1,42.0,7,10," поселок Мехзавод, Самара, 1-й квартал, 39 ",Юнгородок,10600.0
2864,1180000,1,21.0,4,9," жилой район Южный Город— 2, Волжский район, Самарская область, улица Кирилла иМефодия, 1, подъезд 5 ",Гагаринская,11700.0
2865,6599000,3,92.0,3,23," Самара, Печерская улица, 29 ",Гагаринская,600.0
2866,6850000,3,115.0,5,10," улНово-Вокзальная, 164 ",Безымянка,4700.0
2867,2450000,1,39.4,23,27, стр.6 ,Безымянка,4700.0
2868,5300000,3,101.0,4,10," Московское (23 км) шоссе, п. Мехзавод, 1 квартал, д.35. ",Юнгородок,10800.0
2869,15000000,5,173.6,5,6," Самара, Садовая улица, 227 ",Алабинская,1800.0
2870,1650000,1,35.0,8,9," Самара, Щигровский переулок, 12 ",Юнгородок,600.0
2871,2455000,1,57.0,18,18," Россия, Самарская область, Самара, Аэродромная ул, 98а ",Спортивная,900.0
2872,3250000,1,43.0,11,26," Самара, улица Георгия Димитрова, 108 ",Безымянка,5500.0
2873,3300000,3,72.0,4,5," улСвободы, 145 ",Кировская,1600.0
2874,2230000,1,42.9,9,26," Московское ш., стр.1 ",Московская,400.0
2875,2550000,2,50.0,3,3," Самара, Красноглинский район, улица Евгения Золотухина, д.40 ",Московская,400.0
2876,3500000,3,69.0,5,5," Самара, Ново-Садовая улица, 333 ",Безымянка,4900.0
2877,2899000,1,34.0,11,24," Самара, Ново-Садовая улица, 201 ",Российская,1700.0
2878,1590000,1,34.0,3,3," микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 55, подъезд 2 ",Юнгородок,12600.0
2879,3000000,2,53.0,1,6," Самарская область, Самара, Октябрьский район, Ерошевского улица, 17 ",Российская,800.0
2880,1850000,1,33.0,5,5, ул.Победа дом.147 ,Алабинская,2600.0
2881,3080000,1,44.0,10,24," Самара, Московское шоссе, 29 ",Спортивная,2000.0
2882,3850000,1,57.5,11,22," Самара, улица Мичурина, 150 ",Российская,1500.0
2883,2781250,2,62.5,6,9," ш.Северное, ЖК «Видный» ",Безымянка,11100.0
2884,3895000,3,70.0,5,12," Самара, проспект Кирова, 346 ",Безымянка,5700.0
2885,3500000,2,47.0,2,9, улМориса Тореза103 ,Спортивная,500.0
2886,3350000,2,54.5,7,10," Самарская область, Самара, Промышленный район, Ново-Вокзальный тупик, 13 ",Безымянка,700.0
2887,4100000,2,63.0,7,13," Самарская область, Самара, Октябрьский район, Мичурина улица, 149 ",Российская,400.0
2888,3100000,1,54.5,10,24," Самара, Калужская улица ",Российская,1400.0
2889,1490000,1,30.0,1,9," жилой район Южный Город— 2, Волжский район, Самарская область, Губернаторская улица, 9 ",Гагаринская,12100.0
2890,2600000,1,42.0,12,24," Московское ш./пер. Тупой/пр. К. Маркса, 1 очередь, Секции 5−8 ",Спортивная,2000.0
2891,3050000,3,59.0,3,5," Самара, улица Аэропорт 2, 11А ",Юнгородок,7700.0
2892,3650000,2,60.0,4,16," Самара, Промышленный район, Кирова проспект, 415а ",Юнгородок,7700.0
2893,2200000,1,42.0,7,10," поселок Мехзавод, Самара, 1-й квартал, 39 ",Юнгородок,10600.0
2894,1180000,1,21.0,4,9," жилой район Южный Город— 2, Волжский район, Самарская область, улица Кирилла иМефодия, 1, подъезд 5 ",Гагаринская,11700.0
2895,6599000,3,92.0,3,23," Самара, Печерская улица, 29 ",Гагаринская,600.0
2896,6850000,3,115.0,5,10," улНово-Вокзальная, 164 ",Безымянка,4700.0
2897,2450000,1,39.4,23,27, стр.6 ,Безымянка,4700.0
2898,5300000,3,101.0,4,10," Московское (23 км) шоссе, п. Мехзавод, 1 квартал, д.35. ",Юнгородок,10800.0
2899,15000000,5,173.6,5,6," Самара, Садовая улица, 227 ",Алабинская,1800.0
2900,1650000,1,35.0,8,9," Самара, Щигровский переулок, 12 ",Юнгородок,600.0
2901,2455000,1,57.0,18,18," Россия, Самарская область, Самара, Аэродромная ул, 98а ",Спортивная,900.0
2902,3250000,1,43.0,11,26," Самара, улица Георгия Димитрова, 108 ",Безымянка,5500.0
2903,3300000,3,72.0,4,5," улСвободы, 145 ",Кировская,1600.0
2904,2230000,1,42.9,9,26," Московское ш., стр.1 ",Московская,400.0
2905,2550000,2,50.0,3,3," Самара, Красноглинский район, улица Евгения Золотухина, д.40 ",Московская,400.0
2906,3500000,3,69.0,5,5," Самара, Ново-Садовая улица, 333 ",Безымянка,4900.0
2907,2899000,1,34.0,11,24," Самара, Ново-Садовая улица, 201 ",Российская,1700.0
2908,1590000,1,34.0,3,3," микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 55, подъезд 2 ",Юнгородок,12600.0
2909,3000000,2,53.0,1,6," Самарская область, Самара, Октябрьский район, Ерошевского улица, 17 ",Российская,800.0
2910,1850000,1,33.0,5,5, ул.Победа дом.147 ,Алабинская,2600.0
2911,3080000,1,44.0,10,24," Самара, Московское шоссе, 29 ",Спортивная,2000.0
2912,3850000,1,57.5,11,22," Самара, улица Мичурина, 150 ",Российская,1500.0
2913,2781250,2,62.5,6,9," ш.Северное, ЖК «Видный» ",Безымянка,11100.0
2914,3895000,3,70.0,5,12," Самара, проспект Кирова, 346 ",Безымянка,5700.0
2915,3500000,2,47.0,2,9, улМориса Тореза103 ,Спортивная,500.0
2916,3350000,2,54.5,7,10," Самарская область, Самара, Промышленный район, Ново-Вокзальный тупик, 13 ",Безымянка,700.0
2917,4100000,2,63.0,7,13," Самарская область, Самара, Октябрьский район, Мичурина улица, 149 ",Российская,400.0
2918,3100000,1,54.5,10,24," Самара, Калужская улица ",Российская,1400.0
2919,1490000,1,30.0,1,9," жилой район Южный Город— 2, Волжский район, Самарская область, Губернаторская улица, 9 ",Гагаринская,12100.0
2920,2600000,1,42.0,12,24," Московское ш./пер. Тупой/пр. К. Маркса, 1 очередь, Секции 5−8 ",Спортивная,2000.0
2921,3050000,3,59.0,3,5," Самара, улица Аэропорт 2, 11А ",Юнгородок,7700.0
2922,3650000,2,60.0,4,16," Самара, Промышленный район, Кирова проспект, 415а ",Юнгородок,7700.0
2923,2200000,1,42.0,7,10," поселок Мехзавод, Самара, 1-й квартал, 39 ",Юнгородок,10600.0
2924,1180000,1,21.0,4,9," жилой район Южный Город— 2, Волжский район, Самарская область, улица Кирилла иМефодия, 1, подъезд 5 ",Гагаринская,11700.0
2925,6599000,3,92.0,3,23," Самара, Печерская улица, 29 ",Гагаринская,600.0
2926,6850000,3,115.0,5,10," улНово-Вокзальная, 164 ",Безымянка,4700.0
2927,2450000,1,39.4,23,27, стр.6 ,Безымянка,4700.0
2928,5300000,3,101.0,4,10," Московское (23 км) шоссе, п. Мехзавод, 1 квартал, д.35. ",Юнгородок,10800.0
2929,15000000,5,173.6,5,6," Самара, Садовая улица, 227 ",Алабинская,1800.0
2930,1650000,1,35.0,8,9," Самара, Щигровский переулок, 12 ",Юнгородок,600.0
2931,2455000,1,57.0,18,18," Россия, Самарская область, Самара, Аэродромная ул, 98а ",Спортивная,900.0
2932,3250000,1,43.0,11,26," Самара, улица Георгия Димитрова, 108 ",Безымянка,5500.0
2933,3300000,3,72.0,4,5," улСвободы, 145 ",Кировская,1600.0
2934,2230000,1,42.9,9,26," Московское ш., стр.1 ",Московская,400.0
2935,2550000,2,50.0,3,3," Самара, Красноглинский район, улица Евгения Золотухина, д.40 ",Московская,400.0
2936,3500000,3,69.0,5,5," Самара, Ново-Садовая улица, 333 ",Безымянка,4900.0
2937,2899000,1,34.0,11,24," Самара, Ново-Садовая улица, 201 ",Российская,1700.0
2938,1590000,1,34.0,3,3," микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 55, подъезд 2 ",Юнгородок,12600.0
2939,3000000,2,53.0,1,6," Самарская область, Самара, Октябрьский район, Ерошевского улица, 17 ",Российская,800.0
2940,1850000,1,33.0,5,5, ул.Победа дом.147 ,Алабинская,2600.0
2941,3080000,1,44.0,10,24," Самара, Московское шоссе, 29 ",Спортивная,2000.0
2942,3850000,1,57.5,11,22," Самара, улица Мичурина, 150 ",Российская,1500.0
2943,2781250,2,62.5,6,9," ш.Северное, ЖК «Видный» ",Безымянка,11100.0
2944,3895000,3,70.0,5,12," Самара, проспект Кирова, 346 ",Безымянка,5700.0
2945,3500000,2,47.0,2,9, улМориса Тореза103 ,Спортивная,500.0
2946,3350000,2,54.5,7,10," Самарская область, Самара, Промышленный район, Ново-Вокзальный тупик, 13 ",Безымянка,700.0
2947,4100000,2,63.0,7,13," Самарская область, Самара, Октябрьский район, Мичурина улица, 149 ",Российская,400.0
2948,3100000,1,54.5,10,24," Самара, Калужская улица ",Российская,1400.0
2949,1490000,1,30.0,1,9," жилой район Южный Город— 2, Волжский район, Самарская область, Губернаторская улица, 9 ",Гагаринская,12100.0
2950,2600000,1,42.0,12,24," Московское ш./пер. Тупой/пр. К. Маркса, 1 очередь, Секции 5−8 ",Спортивная,2000.0
2951,3050000,3,59.0,3,5," Самара, улица Аэропорт 2, 11А ",Юнгородок,7700.0
2952,3650000,2,60.0,4,16," Самара, Промышленный район, Кирова проспект, 415а ",Юнгородок,7700.0
2953,2200000,1,42.0,7,10," поселок Мехзавод, Самара, 1-й квартал, 39 ",Юнгородок,10600.0
2954,1180000,1,21.0,4,9," жилой район Южный Город— 2, Волжский район, Самарская область, улица Кирилла иМефодия, 1, подъезд 5 ",Гагаринская,11700.0
2955,6599000,3,92.0,3,23," Самара, Печерская улица, 29 ",Гагаринская,600.0
2956,6850000,3,115.0,5,10," улНово-Вокзальная, 164 ",Безымянка,4700.0
2957,2450000,1,39.4,23,27, стр.6 ,Безымянка,4700.0
2958,5300000,3,101.0,4,10," Московское (23 км) шоссе, п. Мехзавод, 1 квартал, д.35. ",Юнгородок,10800.0
2959,15000000,5,173.6,5,6," Самара, Садовая улица, 227 ",Алабинская,1800.0
2960,1650000,1,35.0,8,9," Самара, Щигровский переулок, 12 ",Юнгородок,600.0
2961,2455000,1,57.0,18,18," Россия, Самарская область, Самара, Аэродромная ул, 98а ",Спортивная,900.0
2962,3250000,1,43.0,11,26," Самара, улица Георгия Димитрова, 108 ",Безымянка,5500.0
2963,3300000,3,72.0,4,5," улСвободы, 145 ",Кировская,1600.0
2964,2230000,1,42.9,9,26," Московское ш., стр.1 ",Московская,400.0
2965,2550000,2,50.0,3,3," Самара, Красноглинский район, улица Евгения Золотухина, д.40 ",Московская,400.0
2966,3500000,3,69.0,5,5," Самара, Ново-Садовая улица, 333 ",Безымянка,4900.0
2967,2899000,1,34.0,11,24," Самара, Ново-Садовая улица, 201 ",Российская,1700.0
2968,1590000,1,34.0,3,3," микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 55, подъезд 2 ",Юнгородок,12600.0
2969,3000000,2,53.0,1,6," Самарская область, Самара, Октябрьский район, Ерошевского улица, 17 ",Российская,800.0
2970,1850000,1,33.0,5,5, ул.Победа дом.147 ,Алабинская,2600.0
2971,3080000,1,44.0,10,24," Самара, Московское шоссе, 29 ",Спортивная,2000.0
2972,3850000,1,57.5,11,22," Самара, улица Мичурина, 150 ",Российская,1500.0
2973,2781250,2,62.5,6,9," ш.Северное, ЖК «Видный» ",Безымянка,11100.0
2974,3895000,3,70.0,5,12," Самара, проспект Кирова, 346 ",Безымянка,5700.0
2975,3500000,2,47.0,2,9, улМориса Тореза103 ,Спортивная,500.0
2976,3350000,2,54.5,7,10," Самарская область, Самара, Промышленный район, Ново-Вокзальный тупик, 13 ",Безымянка,700.0
