https://kazan.hh.ru/vacancy/30337474; Кремлевская, Казань, улица Восстания, 100; от 27 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30356053; Площадь Тукая, Казань, улица Парижской Коммуны, 26; от 40 000 до 70 000 руб. на руки
https://kazan.hh.ru/vacancy/29708987; Кремлевская, Казань, улица Карла Маркса, 49/13; от 50 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30704462; Суконная слобода, Казань, улица Островского, 102; от 60 000 до 90 000 руб. на руки
https://kazan.hh.ru/vacancy/30737025; Суконная слобода, Казань, улица Петербургская, 55; от 21 000 до 21 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30476835; Яшьлек (Юность), Казань, проспект Ямашева, 45А; от 40 000 руб. на руки
https://kazan.hh.ru/vacancy/30472006; Суконная слобода, Казань, улица Марселя Салимжанова, 10/73; от 35 000 руб. на руки
https://kazan.hh.ru/vacancy/30689111; Аметьево, Казань, Оренбургский тракт, 8; от 33 000 до 45 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30238128; Суконная слобода, Казань, Тихорецкая улица, 5; до 21 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/29823890; Площадь Тукая, Казань, улица Пушкина, 13/50; от 20 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/28782417; Горки, Казань, проспект Победы, 141; от 43 000 до 65 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30118465; Авиастроительная , Казань, Хлебозаводская улица, 7Б; от 23 000 до 30 000 руб. на руки
https://kazan.hh.ru/vacancy/30603571; Козья слобода, Казань, Пр. Ямашева , 88а; от 15 000 до 18 000 руб. на руки
https://kazan.hh.ru/vacancy/30377796; Горки, Казань, улица Хусаина Мавлютова, 5; от 30 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30247983; Суконная слобода, Казань, улица Достоевского, 60; от 55 000 до 175 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30348615; Площадь Тукая, Казань, улица Пушкина, 1/55; от 50 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30603455; Козья слобода, Казань, улица Декабристов, 79; от 27 000 руб. на руки
https://kazan.hh.ru/vacancy/30323919; Козья слобода, Казань, Кировский район, Набережная улица, 1к1; от 25 000 до 40 000 руб. на руки
https://kazan.hh.ru/vacancy/30509338; Суконная слобода, Казань, Пехотная улица, 27/8; от 60 000 руб. на руки
